0.992160248,0.854418964,1,0,10,0,0,0,11.4,84,0.969444444,266067.7054
0.992922595,0.851830192,0,0,30,0,0,0,14.8,88,0.858333333,399213.7541
0.993650134,0.849284178,0,0,20,0,0,0,13.7,94,1.344444444,308883.6862
0.994342017,0.846781407,0,0,10,0,0,0,16.2,98,0.288888889,246431.2379
0.994997417,0.844322355,0,0,50,0,1,0,14.4,84,0.352777778,455089.7725
0.995615537,0.841907489,0,0,60,0,0,0,11.1,97,0.305555556,469969.8012
0.996195608,0.839537265,0,0,60,0,0,0,11.3,94,0.452777778,473983.3085
0.996736899,0.837212132,0,0,60,0,0,0,8.5,99,1.452777778,472153.0707
0.997238711,0.834932527,0,0,40,0,0,1,16,67,1.377777778,464338.8536
0.99770039,0.83269888,0,0,20,0,0,0,19,82,1,329289.8082
0.998121322,0.83051161,1,0,10,0,0,0,15.1,83,1.427777778,239966.0177
0.998500941,0.828371126,1,0,10,0,0,0,13.4,75,1.355555556,283731.6917
0.99883873,0.82627783,0,0,50,0,1,0,16.5,85,1.447222222,445663.4774
0.999134224,0.824232112,0,0,60,0,0,0,15.5,92,0.294444444,467228.5113
0.999387011,0.822234355,0,0,60,0,0,0,14.4,95,0.994444444,471542.5388
0.999596737,0.820284931,0,0,30,0,0,1,9.3,88,1.252777778,456156.1704
0.999763105,0.818384202,0,0,20,0,0,0,8.9,85,1.558333333,330450.5343
0.999885878,0.816532523,0,0,10,0,0,0,12.5,72,1.455555556,247897.0088
0.999964881,0.814730237,0,0,50,0,1,0,17.9,71,1.486111111,453466.4892
1,0.81297768,0,0,60,0,0,0,20.8,59,1.413888889,478126.8497
0.999991184,0.811275176,0,0,60,0,0,0,22.3,61,1.238888889,474561.1715
0.999938446,0.809623042,1,0,20,0,0,0,14.5,95,0.966666667,325179.6575
0.99984186,0.808021584,0,0,30,0,0,0,15.1,75,0.811111111,417521.0014
0.999701564,0.806471099,0,0,20,0,0,0,10.9,97,0.925,323148.0878
0.999517756,0.804971875,0,0,10,0,0,0,11.7,87,0.525,249670.5686
0.999290696,0.80352419,0,0,50,0,1,0,10.8,81,0.891666667,449585.6775
0.999020702,0.802128314,0,0,60,0,0,0,10.1,75,1.086111111,462550.017
0.998708151,0.800784504,0,0,60,0,0,0,9.3,81,0.563888889,469464.746
0.998353474,0.799493013,0,1,60,0,0,0,10.8,81,0.786111111,459305.691
0.997957155,0.79825408,0,1,40,0,0,1,10.6,74,1.194444444,449512.2917
0.997519729,0.797067937,0,1,20,0,0,0,10.6,86,0.341666667,321594.5371
0.997041778,0.795934805,0,1,10,0,0,0,14,94,0.616666667,243177.2909
0.996523931,0.794854897,0,1,50,0,1,0,15.9,95,0.908333333,434477.3324
0.995966857,0.793828415,0,1,60,0,0,0,13.4,100,0.886111111,449320.7127
0.995371265,0.792855555,0,1,60,0,0,0,15.7,97,0.297222222,459901.0969
0.994737898,0.791936499,0,1,60,0,0,0,13.3,95,1.311111111,450222.2286
0.994067533,0.791071423,0,1,40,0,0,1,12.2,80,0.572222222,442039.9999
0.993360975,0.790260492,0,1,20,0,0,0,9.7,91,0.913888889,311260.5908
0.992619056,0.789503862,0,1,10,0,0,0,12.7,89,0.35,238681.5453
0.991842629,0.78880168,0,1,50,0,1,0,14.3,82,0.463888889,426640.9728
0.991032567,0.788154082,0,1,60,0,0,0,11.5,97,0.513888889,441677.6335
0.99018976,0.787561198,0,1,60,0,0,0,11.1,89,1.297222222,442096.2904
0.989315109,0.787023144,0,1,60,0,0,0,10.6,92,0.222222222,436853.5879
0.988409527,0.78654003,0,1,40,0,0,1,13.2,94,0.502777778,434813.0433
0.987473934,0.786111955,0,1,20,0,0,0,11.3,93,0.844444444,316984.6817
0.986509254,0.78573901,0,1,10,0,0,0,11.6,96,0.319444444,241960.7935
0.985516413,0.785421275,0,1,50,0,1,0,12.2,93,0.311111111,431224.6076
0.98449634,0.785158823,0,1,60,0,0,0,11.6,96,0.408333333,446655.9581
0.983449956,0.784951713,0,1,60,0,0,0,13.1,96,0.427777778,440855.5982
0.982378182,0.7848,0,1,60,0,0,0,13.7,90,1.180555556,438046.1294
0.98128193,0.784703726,0,1,40,0,0,1,12.8,81,0.969444444,430762.0879
0.980162104,0.784662925,0,1,20,0,0,0,12.9,99,0.380555556,318264.6948
0.979019601,0.784677621,0,1,10,0,0,0,12.4,99,0.388888889,250229.0954
0.977855302,0.784747829,0,1,50,0,1,0,16.6,81,0.863888889,424849.8711
0.976670079,0.784873555,0,1,60,0,0,0,16,98,0.411111111,435574.4318
